company_id,company_name,metric_id,metric_name,fiscal_year,value
INE064C01022,Trident Limited,48,P/FCF Ratio,2022,30.12
INE064C01022,Trident Limited,48,P/FCF Ratio,2023,9.99
INE064C01022,Trident Limited,48,P/FCF Ratio,2024,64.44
INE064C01022,Trident Limited,19,Operating Profit Margin (%),2020,10.85
INE064C01022,Trident Limited,19,Operating Profit Margin (%),2021,17.01
INE064C01022,Trident Limited,19,Operating Profit Margin (%),2022,10.07
INE064C01022,Trident Limited,19,Operating Profit Margin (%),2023,9.43
INE064C01022,Trident Limited,19,Operating Profit Margin (%),2024,8.6
INE064C01022,Trident Limited,33,Operating Leverage Ratio (x),2020,
INE064C01022,Trident Limited,33,Operating Leverage Ratio (x),2021,
INE064C01022,Trident Limited,33,Operating Leverage Ratio (x),2022,
INE064C01022,Trident Limited,33,Operating Leverage Ratio (x),2023,
INE064C01022,Trident Limited,33,Operating Leverage Ratio (x),2024,
INE064C01022,Trident Limited,62,Operating Cash Flow/EBITDA,2020,
INE064C01022,Trident Limited,62,Operating Cash Flow/EBITDA,2021,
INE064C01022,Trident Limited,62,Operating Cash Flow/EBITDA,2022,
INE064C01022,Trident Limited,62,Operating Cash Flow/EBITDA,2023,
INE064C01022,Trident Limited,62,Operating Cash Flow/EBITDA,2024,31.6
INE064C01022,Trident Limited,10,Net Profit/Share (₹),2020,0.68
INE064C01022,Trident Limited,10,Net Profit/Share (₹),2021,1.6
INE064C01022,Trident Limited,10,Net Profit/Share (₹),2022,0.83
INE064C01022,Trident Limited,10,Net Profit/Share (₹),2023,0.76
INE064C01022,Trident Limited,10,Net Profit/Share (₹),2024,0.72
INE064C01022,Trident Limited,18,Net Profit Margin (%),2020,7.65
INE064C01022,Trident Limited,18,Net Profit Margin (%),2021,11.77
INE064C01022,Trident Limited,18,Net Profit Margin (%),2022,6.73
INE064C01022,Trident Limited,18,Net Profit Margin (%),2023,5.78
INE064C01022,Trident Limited,18,Net Profit Margin (%),2024,5.26
INE064C01022,Trident Limited,54,Net Income Growth (%),2020,
INE064C01022,Trident Limited,54,Net Income Growth (%),2021,-8.6
INE064C01022,Trident Limited,54,Net Income Growth (%),2022,-10.4
INE064C01022,Trident Limited,54,Net Income Growth (%),2023,173.9
INE064C01022,Trident Limited,54,Net Income Growth (%),2024,-47.1
INE064C01022,Trident Limited,28,Net Debt/Equity (x),2020,0.21
INE064C01022,Trident Limited,28,Net Debt/Equity (x),2021,
INE064C01022,Trident Limited,28,Net Debt/Equity (x),2022,
INE064C01022,Trident Limited,28,Net Debt/Equity (x),2023,
INE064C01022,Trident Limited,28,Net Debt/Equity (x),2024,0.34
INE064C01022,Trident Limited,51,Net Asset Value (NAV)/Share (₹),2020,5.82
INE064C01022,Trident Limited,51,Net Asset Value (NAV)/Share (₹),2021,6.5
INE064C01022,Trident Limited,51,Net Asset Value (NAV)/Share (₹),2022,7.45
INE064C01022,Trident Limited,51,Net Asset Value (NAV)/Share (₹),2023,8.24
INE064C01022,Trident Limited,51,Net Asset Value (NAV)/Share (₹),2024,8.56
INE064C01022,Trident Limited,26,Long-term Debt/Equity (x),2020,0.22
INE064C01022,Trident Limited,26,Long-term Debt/Equity (x),2021,0.11
INE064C01022,Trident Limited,26,Long-term Debt/Equity (x),2022,0.16
INE064C01022,Trident Limited,26,Long-term Debt/Equity (x),2023,0.14
INE064C01022,Trident Limited,26,Long-term Debt/Equity (x),2024,0.22
INE064C01022,Trident Limited,35,Inventory Turnover Ratio,2020,2.97
INE064C01022,Trident Limited,35,Inventory Turnover Ratio,2021,2.37
INE064C01022,Trident Limited,35,Inventory Turnover Ratio,2022,2.86
INE064C01022,Trident Limited,35,Inventory Turnover Ratio,2023,2.82
INE064C01022,Trident Limited,35,Inventory Turnover Ratio,2024,3.8
INE064C01022,Trident Limited,29,Interest Coverage Ratio (x),2020,5.1
INE064C01022,Trident Limited,29,Interest Coverage Ratio (x),2021,12.1
INE064C01022,Trident Limited,29,Interest Coverage Ratio (x),2022,6.0
INE064C01022,Trident Limited,29,Interest Coverage Ratio (x),2023,4.1
INE064C01022,Trident Limited,29,Interest Coverage Ratio (x),2024,4.07
INE064C01022,Trident Limited,11,Gross profit margin (%),2020,48.29
INE064C01022,Trident Limited,11,Gross profit margin (%),2021,51.02
INE064C01022,Trident Limited,11,Gross profit margin (%),2022,50.02
INE064C01022,Trident Limited,11,Gross profit margin (%),2023,48.41
INE064C01022,Trident Limited,11,Gross profit margin (%),2024,48.4
INE064C01022,Trident Limited,63,Free Cash Flow/Net Income,2020,56.3
INE064C01022,Trident Limited,63,Free Cash Flow/Net Income,2021,-118.0
INE064C01022,Trident Limited,63,Free Cash Flow/Net Income,2022,77.6
INE064C01022,Trident Limited,63,Free Cash Flow/Net Income,2023,122.7
INE064C01022,Trident Limited,63,Free Cash Flow/Net Income,2024,82.2
INE064C01022,Trident Limited,41,Fixed Asset Turnover Ratio (x),2020,0.79
INE064C01022,Trident Limited,41,Fixed Asset Turnover Ratio (x),2021,1.14
INE064C01022,Trident Limited,41,Fixed Asset Turnover Ratio (x),2022,0.95
INE064C01022,Trident Limited,41,Fixed Asset Turnover Ratio (x),2023,0.95
INE064C01022,Trident Limited,41,Fixed Asset Turnover Ratio (x),2024,
INE064C01022,Trident Limited,12,Effective tax rate (%),2020,0.0
INE064C01022,Trident Limited,12,Effective tax rate (%),2021,31.4
INE064C01022,Trident Limited,12,Effective tax rate (%),2022,23.7
INE064C01022,Trident Limited,12,Effective tax rate (%),2023,25.3
INE064C01022,Trident Limited,12,Effective tax rate (%),2024,21.9
INE064C01022,Trident Limited,21,EBITDA Margin (%),2020,14.64
INE064C01022,Trident Limited,21,EBITDA Margin (%),2021,16.53
INE064C01022,Trident Limited,21,EBITDA Margin (%),2022,11.63
INE064C01022,Trident Limited,21,EBITDA Margin (%),2023,10.51
INE064C01022,Trident Limited,21,EBITDA Margin (%),2024,10.37
INE064C01022,Trident Limited,56,EBITDA Growth (%),2020,88.4
INE064C01022,Trident Limited,56,EBITDA Growth (%),2021,-36.7
INE064C01022,Trident Limited,56,EBITDA Growth (%),2022,2.8
INE064C01022,Trident Limited,56,EBITDA Growth (%),2023,2.8
INE064C01022,Trident Limited,56,EBITDA Growth (%),2024,2.8
INE064C01022,Trident Limited,20,EBIT Margin (%),2020,10.85
INE064C01022,Trident Limited,20,EBIT Margin (%),2021,17.01
INE064C01022,Trident Limited,20,EBIT Margin (%),2022,10.07
INE064C01022,Trident Limited,20,EBIT Margin (%),2023,9.43
INE064C01022,Trident Limited,20,EBIT Margin (%),2024,8.6
INE064C01022,Trident Limited,55,EBIT Growth (%),2020,
INE064C01022,Trident Limited,55,EBIT Growth (%),2021,-15.6
INE064C01022,Trident Limited,55,EBIT Growth (%),2022,-2.2
INE064C01022,Trident Limited,55,EBIT Growth (%),2023,83.2
INE064C01022,Trident Limited,55,EBIT Growth (%),2024,-36.5
INE064C01022,Trident Limited,5,Dividend/Share (₹),2020,0.36
INE064C01022,Trident Limited,5,Dividend/Share (₹),2021,0.36
INE064C01022,Trident Limited,5,Dividend/Share (₹),2022,0.36
INE064C01022,Trident Limited,5,Dividend/Share (₹),2023,0.36
INE064C01022,Trident Limited,5,Dividend/Share (₹),2024,0.36
INE064C01022,Trident Limited,58,Dividend Yield (%),2020,3.0
INE064C01022,Trident Limited,58,Dividend Yield (%),2021,1.5
INE064C01022,Trident Limited,58,Dividend Yield (%),2022,0.9
INE064C01022,Trident Limited,58,Dividend Yield (%),2023,1.1
INE064C01022,Trident Limited,58,Dividend Yield (%),2024,1.1
INE064C01022,Trident Limited,57,Dividend Payout Ratio (%),2020,30.0
INE064C01022,Trident Limited,57,Dividend Payout Ratio (%),2021,32.0
INE064C01022,Trident Limited,57,Dividend Payout Ratio (%),2022,41.0
INE064C01022,Trident Limited,57,Dividend Payout Ratio (%),2023,52.0
INE064C01022,Trident Limited,57,Dividend Payout Ratio (%),2024,62.0
INE064C01022,Trident Limited,2,Diluted EPS (₹),2020,0.61
INE064C01022,Trident Limited,2,Diluted EPS (₹),2021,1.67
INE064C01022,Trident Limited,2,Diluted EPS (₹),2022,0.88
INE064C01022,Trident Limited,2,Diluted EPS (₹),2023,0.69
INE064C01022,Trident Limited,2,Diluted EPS (₹),2024,0.58
INE064C01022,Trident Limited,65,Depreciation/Fixed Assets (%),2020,89.0
INE064C01022,Trident Limited,65,Depreciation/Fixed Assets (%),2021,85.6
INE064C01022,Trident Limited,65,Depreciation/Fixed Assets (%),2022,81.6
INE064C01022,Trident Limited,65,Depreciation/Fixed Assets (%),2023,86.7
INE064C01022,Trident Limited,65,Depreciation/Fixed Assets (%),2024,79.4
INE064C01022,Trident Limited,25,Debt Ratio,2020,34.0
INE064C01022,Trident Limited,25,Debt Ratio,2021,32.0
INE064C01022,Trident Limited,25,Debt Ratio,2022,30.0
INE064C01022,Trident Limited,25,Debt Ratio,2023,29.0
INE064C01022,Trident Limited,25,Debt Ratio,2024,28.0
INE064C01022,Trident Limited,37,Days Sales Outstanding (DSO),2020,
INE064C01022,Trident Limited,37,Days Sales Outstanding (DSO),2021,
INE064C01022,Trident Limited,37,Days Sales Outstanding (DSO),2022,
INE064C01022,Trident Limited,37,Days Sales Outstanding (DSO),2023,
INE064C01022,Trident Limited,37,Days Sales Outstanding (DSO),2024,
INE064C01022,Trident Limited,38,Days Payable Outstanding (DPO),2020,
INE064C01022,Trident Limited,38,Days Payable Outstanding (DPO),2021,
INE064C01022,Trident Limited,38,Days Payable Outstanding (DPO),2022,
INE064C01022,Trident Limited,38,Days Payable Outstanding (DPO),2023,
INE064C01022,Trident Limited,38,Days Payable Outstanding (DPO),2024,
INE064C01022,Trident Limited,39,Days Inventory Outstanding (DIO),2020,
INE064C01022,Trident Limited,39,Days Inventory Outstanding (DIO),2021,
INE064C01022,Trident Limited,39,Days Inventory Outstanding (DIO),2022,
INE064C01022,Trident Limited,39,Days Inventory Outstanding (DIO),2023,
INE064C01022,Trident Limited,39,Days Inventory Outstanding (DIO),2024,
INE064C01022,Trident Limited,23,Current Ratio (x),2020,0.99
INE064C01022,Trident Limited,23,Current Ratio (x),2021,1.25
INE064C01022,Trident Limited,23,Current Ratio (x),2022,1.27
INE064C01022,Trident Limited,23,Current Ratio (x),2023,1.35
INE064C01022,Trident Limited,23,Current Ratio (x),2024,1.98
INE064C01022,Trident Limited,32,Cash Ratio (x),2020,0.188
INE064C01022,Trident Limited,32,Cash Ratio (x),2021,0.064
INE064C01022,Trident Limited,32,Cash Ratio (x),2022,0.146
INE064C01022,Trident Limited,32,Cash Ratio (x),2023,0.355
INE064C01022,Trident Limited,32,Cash Ratio (x),2024,0.312
INE064C01022,Trident Limited,3,Cash EPS (₹),2020,1.32
INE064C01022,Trident Limited,3,Cash EPS (₹),2021,1.29
INE064C01022,Trident Limited,3,Cash EPS (₹),2022,2.25
INE064C01022,Trident Limited,3,Cash EPS (₹),2023,1.44
INE064C01022,Trident Limited,3,Cash EPS (₹),2024,1.4
INE064C01022,Trident Limited,40,Cash Conversion Cycle (CCC),2020,
INE064C01022,Trident Limited,40,Cash Conversion Cycle (CCC),2021,
INE064C01022,Trident Limited,40,Cash Conversion Cycle (CCC),2022,
INE064C01022,Trident Limited,40,Cash Conversion Cycle (CCC),2023,
INE064C01022,Trident Limited,40,Cash Conversion Cycle (CCC),2024,
INE064C01022,Trident Limited,52,Capital Employed/Share (₹),2020,
INE064C01022,Trident Limited,52,Capital Employed/Share (₹),2021,
INE064C01022,Trident Limited,52,Capital Employed/Share (₹),2022,
INE064C01022,Trident Limited,52,Capital Employed/Share (₹),2023,
INE064C01022,Trident Limited,52,Capital Employed/Share (₹),2024,10.38
INE064C01022,Trident Limited,64,Capex/Sales (%),2020,7.4
INE064C01022,Trident Limited,64,Capex/Sales (%),2021,5.2
INE064C01022,Trident Limited,64,Capex/Sales (%),2022,12.3
INE064C01022,Trident Limited,64,Capex/Sales (%),2023,9.5
INE064C01022,Trident Limited,64,Capex/Sales (%),2024,3.4
INE064C01022,Trident Limited,4,Book Value/Share (₹),2020,6.53
INE064C01022,Trident Limited,4,Book Value/Share (₹),2021,8.5
INE064C01022,Trident Limited,4,Book Value/Share (₹),2022,9.83
INE064C01022,Trident Limited,4,Book Value/Share (₹),2023,10.0
INE064C01022,Trident Limited,4,Book Value/Share (₹),2024,8.4
INE064C01022,Trident Limited,1,Basic EPS (₹),2020,0.61
INE064C01022,Trident Limited,1,Basic EPS (₹),2021,1.67
INE064C01022,Trident Limited,1,Basic EPS (₹),2022,0.88
INE064C01022,Trident Limited,1,Basic EPS (₹),2023,0.69
INE064C01022,Trident Limited,1,Basic EPS (₹),2024,0.58
INE064C01022,Trident Limited,34,Asset Turnover Ratio (%),2020,0.95
INE064C01022,Trident Limited,34,Asset Turnover Ratio (%),2021,0.95
INE064C01022,Trident Limited,34,Asset Turnover Ratio (%),2022,0.95
INE064C01022,Trident Limited,34,Asset Turnover Ratio (%),2023,0.95
INE064C01022,Trident Limited,34,Asset Turnover Ratio (%),2024,0.95
INE064C01022,Trident Limited,31,Altman Z-Score,2020,1.91
INE064C01022,Trident Limited,31,Altman Z-Score,2021,3.17
INE064C01022,Trident Limited,31,Altman Z-Score,2022,8.43
INE064C01022,Trident Limited,31,Altman Z-Score,2023,5.35
INE064C01022,Trident Limited,31,Altman Z-Score,2024,4.75
INE256C01024,Triveni Engineering & Industries Limited,42,Working Capital Turnover Ratio (x),2020,6.97
INE256C01024,Triveni Engineering & Industries Limited,42,Working Capital Turnover Ratio (x),2021,6.25
INE256C01024,Triveni Engineering & Industries Limited,42,Working Capital Turnover Ratio (x),2022,5.54
INE256C01024,Triveni Engineering & Industries Limited,42,Working Capital Turnover Ratio (x),2023,3.94
INE256C01024,Triveni Engineering & Industries Limited,42,Working Capital Turnover Ratio (x),2024,8.29
INE256C01024,Triveni Engineering & Industries Limited,22,Total Debt/Equity (x),2020,1.04
INE256C01024,Triveni Engineering & Industries Limited,22,Total Debt/Equity (x),2021,0.56
INE256C01024,Triveni Engineering & Industries Limited,22,Total Debt/Equity (x),2022,0.82
INE256C01024,Triveni Engineering & Industries Limited,22,Total Debt/Equity (x),2023,0.34
INE256C01024,Triveni Engineering & Industries Limited,22,Total Debt/Equity (x),2024,0.49
INE256C01024,Triveni Engineering & Industries Limited,50,Tangible Book Value/Share (₹),2020,64.27
INE256C01024,Triveni Engineering & Industries Limited,50,Tangible Book Value/Share (₹),2021,79.03
INE256C01024,Triveni Engineering & Industries Limited,50,Tangible Book Value/Share (₹),2022,121.61
INE256C01024,Triveni Engineering & Industries Limited,50,Tangible Book Value/Share (₹),2023,132.4
INE256C01024,Triveni Engineering & Industries Limited,50,Tangible Book Value/Share (₹),2024,145.21
INE256C01024,Triveni Engineering & Industries Limited,27,Short-term Debt/Equity (x),2020,0.38
INE256C01024,Triveni Engineering & Industries Limited,27,Short-term Debt/Equity (x),2021,0.69
INE256C01024,Triveni Engineering & Industries Limited,27,Short-term Debt/Equity (x),2022,0.26
INE256C01024,Triveni Engineering & Industries Limited,27,Short-term Debt/Equity (x),2023,0.4
INE256C01024,Triveni Engineering & Industries Limited,27,Short-term Debt/Equity (x),2024,0.47
INE256C01024,Triveni Engineering & Industries Limited,30,Shareholder Equity Ratio (%),2020,0.423
INE256C01024,Triveni Engineering & Industries Limited,30,Shareholder Equity Ratio (%),2021,0.439
INE256C01024,Triveni Engineering & Industries Limited,30,Shareholder Equity Ratio (%),2022,0.593
INE256C01024,Triveni Engineering & Industries Limited,30,Shareholder Equity Ratio (%),2023,0.562
INE256C01024,Triveni Engineering & Industries Limited,30,Shareholder Equity Ratio (%),2024,0.495
INE256C01024,Triveni Engineering & Industries Limited,43,Revenue/Employee (₹),2020,1.87
INE256C01024,Triveni Engineering & Industries Limited,43,Revenue/Employee (₹),2021,61.34
INE256C01024,Triveni Engineering & Industries Limited,43,Revenue/Employee (₹),2022,4.99
INE256C01024,Triveni Engineering & Industries Limited,43,Revenue/Employee (₹),2023,6.07
INE256C01024,Triveni Engineering & Industries Limited,43,Revenue/Employee (₹),2024,
INE256C01024,Triveni Engineering & Industries Limited,53,Revenue Growth (%),2020,33.36
INE256C01024,Triveni Engineering & Industries Limited,53,Revenue Growth (%),2021,6.85
INE256C01024,Triveni Engineering & Industries Limited,53,Revenue Growth (%),2022,-6.77
INE256C01024,Triveni Engineering & Industries Limited,53,Revenue Growth (%),2023,33.24
INE256C01024,Triveni Engineering & Industries Limited,53,Revenue Growth (%),2024,-6.55
INE256C01024,Triveni Engineering & Industries Limited,6,Revenue from Operations/Share (₹),2020,178.93
INE256C01024,Triveni Engineering & Industries Limited,6,Revenue from Operations/Share (₹),2021,193.34
INE256C01024,Triveni Engineering & Industries Limited,6,Revenue from Operations/Share (₹),2022,177.49
INE256C01024,Triveni Engineering & Industries Limited,6,Revenue from Operations/Share (₹),2023,256.59
INE256C01024,Triveni Engineering & Industries Limited,6,Revenue from Operations/Share (₹),2024,238.47
INE256C01024,Triveni Engineering & Industries Limited,13,Return on insvertment (%),2020,
INE256C01024,Triveni Engineering & Industries Limited,13,Return on insvertment (%),2021,
INE256C01024,Triveni Engineering & Industries Limited,13,Return on insvertment (%),2022,
INE256C01024,Triveni Engineering & Industries Limited,13,Return on insvertment (%),2023,
INE256C01024,Triveni Engineering & Industries Limited,13,Return on insvertment (%),2024,
INE256C01024,Triveni Engineering & Industries Limited,59,Return on Equity (ROE) (%),2020,25.03
INE256C01024,Triveni Engineering & Industries Limited,59,Return on Equity (ROE) (%),2021,18.93
INE256C01024,Triveni Engineering & Industries Limited,59,Return on Equity (ROE) (%),2022,22.16
INE256C01024,Triveni Engineering & Industries Limited,59,Return on Equity (ROE) (%),2023,67.22
INE256C01024,Triveni Engineering & Industries Limited,59,Return on Equity (ROE) (%),2024,13.62
INE256C01024,Triveni Engineering & Industries Limited,60,Return on Capital Employed (ROCE) (%),2020,26.01
INE256C01024,Triveni Engineering & Industries Limited,60,Return on Capital Employed (ROCE) (%),2021,24.6
INE256C01024,Triveni Engineering & Industries Limited,60,Return on Capital Employed (ROCE) (%),2022,23.83
INE256C01024,Triveni Engineering & Industries Limited,60,Return on Capital Employed (ROCE) (%),2023,19.67
INE256C01024,Triveni Engineering & Industries Limited,60,Return on Capital Employed (ROCE) (%),2024,17.57
INE256C01024,Triveni Engineering & Industries Limited,61,Return on Assets (ROA) (%),2020,8.28
INE256C01024,Triveni Engineering & Industries Limited,61,Return on Assets (ROA) (%),2021,8.13
INE256C01024,Triveni Engineering & Industries Limited,61,Return on Assets (ROA) (%),2022,9.86
INE256C01024,Triveni Engineering & Industries Limited,61,Return on Assets (ROA) (%),2023,40.22
INE256C01024,Triveni Engineering & Industries Limited,61,Return on Assets (ROA) (%),2024,7.72
INE256C01024,Triveni Engineering & Industries Limited,14,Retention ratio (%),2020,0.9186
INE256C01024,Triveni Engineering & Industries Limited,14,Retention ratio (%),2021,0.0
INE256C01024,Triveni Engineering & Industries Limited,14,Retention ratio (%),2022,0.8289
INE256C01024,Triveni Engineering & Industries Limited,14,Retention ratio (%),2023,0.0
INE256C01024,Triveni Engineering & Industries Limited,14,Retention ratio (%),2024,0.5706
INE256C01024,Triveni Engineering & Industries Limited,36,Receivables Turnover Ratio,2020,9.78
INE256C01024,Triveni Engineering & Industries Limited,36,Receivables Turnover Ratio,2021,11.49
INE256C01024,Triveni Engineering & Industries Limited,36,Receivables Turnover Ratio,2022,11.41
INE256C01024,Triveni Engineering & Industries Limited,36,Receivables Turnover Ratio,2023,12.38
INE256C01024,Triveni Engineering & Industries Limited,36,Receivables Turnover Ratio,2024,10.07
INE256C01024,Triveni Engineering & Industries Limited,24,Quick Ratio (x),2020,0.35
INE256C01024,Triveni Engineering & Industries Limited,24,Quick Ratio (x),2021,0.31
INE256C01024,Triveni Engineering & Industries Limited,24,Quick Ratio (x),2022,0.28
INE256C01024,Triveni Engineering & Industries Limited,24,Quick Ratio (x),2023,0.54
INE256C01024,Triveni Engineering & Industries Limited,24,Quick Ratio (x),2024,0.37
INE256C01024,Triveni Engineering & Industries Limited,45,PS Ratio,2020,0.44
INE256C01024,Triveni Engineering & Industries Limited,45,PS Ratio,2021,0.95
INE256C01024,Triveni Engineering & Industries Limited,45,PS Ratio,2022,1.75
INE256C01024,Triveni Engineering & Industries Limited,45,PS Ratio,2023,1.02
INE256C01024,Triveni Engineering & Industries Limited,45,PS Ratio,2024,1.3
INE256C01024,Triveni Engineering & Industries Limited,44,PE Ratio,2020,26.3
INE256C01024,Triveni Engineering & Industries Limited,44,PE Ratio,2021,32.6
INE256C01024,Triveni Engineering & Industries Limited,44,PE Ratio,2022,27.0
INE256C01024,Triveni Engineering & Industries Limited,44,PE Ratio,2023,5.3
INE256C01024,Triveni Engineering & Industries Limited,44,PE Ratio,2024,21.8
INE256C01024,Triveni Engineering & Industries Limited,9,PBT/Share (₹),2020,17.15
INE256C01024,Triveni Engineering & Industries Limited,9,PBT/Share (₹),2021,18.97
INE256C01024,Triveni Engineering & Industries Limited,9,PBT/Share (₹),2022,21.29
INE256C01024,Triveni Engineering & Industries Limited,9,PBT/Share (₹),2023,88.96
INE256C01024,Triveni Engineering & Industries Limited,9,PBT/Share (₹),2024,24.17
INE256C01024,Triveni Engineering & Industries Limited,17,PBT Margin (%),2020,9.58
INE256C01024,Triveni Engineering & Industries Limited,17,PBT Margin (%),2021,9.81
INE256C01024,Triveni Engineering & Industries Limited,17,PBT Margin (%),2022,11.99
INE256C01024,Triveni Engineering & Industries Limited,17,PBT Margin (%),2023,34.66
INE256C01024,Triveni Engineering & Industries Limited,17,PBT Margin (%),2024,10.13
INE256C01024,Triveni Engineering & Industries Limited,8,PBIT/Share (₹),2020,20.35
INE256C01024,Triveni Engineering & Industries Limited,8,PBIT/Share (₹),2021,21.08
INE256C01024,Triveni Engineering & Industries Limited,8,PBIT/Share (₹),2022,23.82
INE256C01024,Triveni Engineering & Industries Limited,8,PBIT/Share (₹),2023,27.54
INE256C01024,Triveni Engineering & Industries Limited,8,PBIT/Share (₹),2024,26.69
INE256C01024,Triveni Engineering & Industries Limited,16,PBIT Margin (%),2020,11.37
INE256C01024,Triveni Engineering & Industries Limited,16,PBIT Margin (%),2021,10.9
INE256C01024,Triveni Engineering & Industries Limited,16,PBIT Margin (%),2022,13.42
INE256C01024,Triveni Engineering & Industries Limited,16,PBIT Margin (%),2023,10.73
INE256C01024,Triveni Engineering & Industries Limited,16,PBIT Margin (%),2024,11.19
INE256C01024,Triveni Engineering & Industries Limited,7,PBDIT/Share (₹),2020,23.37
INE256C01024,Triveni Engineering & Industries Limited,7,PBDIT/Share (₹),2021,24.35
INE256C01024,Triveni Engineering & Industries Limited,7,PBDIT/Share (₹),2022,27.16
INE256C01024,Triveni Engineering & Industries Limited,7,PBDIT/Share (₹),2023,31.81
INE256C01024,Triveni Engineering & Industries Limited,7,PBDIT/Share (₹),2024,31.45
INE256C01024,Triveni Engineering & Industries Limited,15,PBDIT Margin (%),2020,13.06
INE256C01024,Triveni Engineering & Industries Limited,15,PBDIT Margin (%),2021,12.59
INE256C01024,Triveni Engineering & Industries Limited,15,PBDIT Margin (%),2022,15.3
INE256C01024,Triveni Engineering & Industries Limited,15,PBDIT Margin (%),2023,12.39
INE256C01024,Triveni Engineering & Industries Limited,15,PBDIT Margin (%),2024,13.18
INE256C01024,Triveni Engineering & Industries Limited,46,PB Ratio,2020,1.31
INE256C01024,Triveni Engineering & Industries Limited,46,PB Ratio,2021,3.93
INE256C01024,Triveni Engineering & Industries Limited,46,PB Ratio,2022,2.23
INE256C01024,Triveni Engineering & Industries Limited,46,PB Ratio,2023,2.35
INE256C01024,Triveni Engineering & Industries Limited,46,PB Ratio,2024,2.66
INE256C01024,Triveni Engineering & Industries Limited,47,P/TBV Ratio,2020,1.31
INE256C01024,Triveni Engineering & Industries Limited,47,P/TBV Ratio,2021,2.23
INE256C01024,Triveni Engineering & Industries Limited,47,P/TBV Ratio,2022,2.35
INE256C01024,Triveni Engineering & Industries Limited,47,P/TBV Ratio,2023,2.71
INE256C01024,Triveni Engineering & Industries Limited,47,P/TBV Ratio,2024,2.76
INE256C01024,Triveni Engineering & Industries Limited,49,P/OCF Ratio,2020,
INE256C01024,Triveni Engineering & Industries Limited,49,P/OCF Ratio,2021,14.93
INE256C01024,Triveni Engineering & Industries Limited,49,P/OCF Ratio,2022,67.93
INE256C01024,Triveni Engineering & Industries Limited,49,P/OCF Ratio,2023,
INE256C01024,Triveni Engineering & Industries Limited,49,P/OCF Ratio,2024,16.39
INE256C01024,Triveni Engineering & Industries Limited,48,P/FCF Ratio,2020,2.33
INE256C01024,Triveni Engineering & Industries Limited,48,P/FCF Ratio,2021,-28.31
INE256C01024,Triveni Engineering & Industries Limited,48,P/FCF Ratio,2022,2.95
INE256C01024,Triveni Engineering & Industries Limited,48,P/FCF Ratio,2023,-16.11
INE256C01024,Triveni Engineering & Industries Limited,48,P/FCF Ratio,2024,40.32
INE256C01024,Triveni Engineering & Industries Limited,19,Operating Profit Margin (%),2020,11.93
INE256C01024,Triveni Engineering & Industries Limited,19,Operating Profit Margin (%),2021,11.0
INE256C01024,Triveni Engineering & Industries Limited,19,Operating Profit Margin (%),2022,13.64
INE256C01024,Triveni Engineering & Industries Limited,19,Operating Profit Margin (%),2023,9.5
INE256C01024,Triveni Engineering & Industries Limited,19,Operating Profit Margin (%),2024,10.15
INE256C01024,Triveni Engineering & Industries Limited,33,Operating Leverage Ratio (x),2020,
INE256C01024,Triveni Engineering & Industries Limited,33,Operating Leverage Ratio (x),2021,5.81
INE256C01024,Triveni Engineering & Industries Limited,33,Operating Leverage Ratio (x),2022,5.81
INE256C01024,Triveni Engineering & Industries Limited,33,Operating Leverage Ratio (x),2023,5.81
INE256C01024,Triveni Engineering & Industries Limited,33,Operating Leverage Ratio (x),2024,
INE256C01024,Triveni Engineering & Industries Limited,62,Operating Cash Flow/EBITDA,2020,132
INE256C01024,Triveni Engineering & Industries Limited,62,Operating Cash Flow/EBITDA,2021,-29.0
INE256C01024,Triveni Engineering & Industries Limited,62,Operating Cash Flow/EBITDA,2022,56.0
INE256C01024,Triveni Engineering & Industries Limited,62,Operating Cash Flow/EBITDA,2023,4.8
INE256C01024,Triveni Engineering & Industries Limited,62,Operating Cash Flow/EBITDA,2024,-15.4
INE256C01024,Triveni Engineering & Industries Limited,10,Net Profit/Share (₹),2020,12.69
INE256C01024,Triveni Engineering & Industries Limited,10,Net Profit/Share (₹),2021,12.14
INE256C01024,Triveni Engineering & Industries Limited,10,Net Profit/Share (₹),2022,15.09
INE256C01024,Triveni Engineering & Industries Limited,10,Net Profit/Share (₹),2023,81.11
INE256C01024,Triveni Engineering & Industries Limited,10,Net Profit/Share (₹),2024,18.05
INE256C01024,Triveni Engineering & Industries Limited,18,Net Profit Margin (%),2020,7.09
INE256C01024,Triveni Engineering & Industries Limited,18,Net Profit Margin (%),2021,6.27
INE256C01024,Triveni Engineering & Industries Limited,18,Net Profit Margin (%),2022,8.5
INE256C01024,Triveni Engineering & Industries Limited,18,Net Profit Margin (%),2023,31.6
INE256C01024,Triveni Engineering & Industries Limited,18,Net Profit Margin (%),2024,7.56
INE256C01024,Triveni Engineering & Industries Limited,54,Net Income Growth (%),2020,54.95
INE256C01024,Triveni Engineering & Industries Limited,54,Net Income Growth (%),2021,-12.09
INE256C01024,Triveni Engineering & Industries Limited,54,Net Income Growth (%),2022,43.94
INE256C01024,Triveni Engineering & Industries Limited,54,Net Income Growth (%),2023,322.54
INE256C01024,Triveni Engineering & Industries Limited,54,Net Income Growth (%),2024,77.95
INE256C01024,Triveni Engineering & Industries Limited,28,Net Debt/Equity (x),2020,0.46
